fname,labels,singled
5e0928c4.wav,Chirp_and_tweet,True
5a5727c9.wav,Chirp_and_tweet,True
cd1f18b8.wav,Chirp_and_tweet,True
ee9d5ee6.wav,Chirp_and_tweet,True
21d63c87.wav,Chirp_and_tweet,True
2256cb5d.wav,Chirp_and_tweet,True
41d0b914.wav,Chirp_and_tweet,True
4f760aa9.wav,Chirp_and_tweet,True
184b9e72.wav,Chirp_and_tweet,True
eeabf6eb.wav,Chirp_and_tweet,True
828ee548.wav,Chirp_and_tweet,True
d9991f9a.wav,Chirp_and_tweet,True
7da3a816.wav,Chirp_and_tweet,True
b19ba8a6.wav,Chirp_and_tweet,True
c5282d77.wav,Chirp_and_tweet,True
38f14cb3.wav,Chirp_and_tweet,True
0ff3542c.wav,Chirp_and_tweet,True
91ce7837.wav,Chirp_and_tweet,True
f03aea43.wav,Chirp_and_tweet,True
cff02df9.wav,Chirp_and_tweet,True
70fc2132.wav,Chirp_and_tweet,True
749989da.wav,Chirp_and_tweet,True
2bf54c7b.wav,Chirp_and_tweet,True
913d97b4.wav,Chirp_and_tweet,True
0080c2b3.wav,Chirp_and_tweet,True
dccbc891.wav,Chirp_and_tweet,True
e9aa2a13.wav,Chirp_and_tweet,True
913d97b4.wav,Chirp_and_tweet,True
c958343a.wav,Chirp_and_tweet,True
9368f716.wav,Chirp_and_tweet,True
69fddf48.wav,Chirp_and_tweet,True
9368f716.wav,Chirp_and_tweet,True
91ce7837.wav,Chirp_and_tweet,True
da0feeeb.wav,Chirp_and_tweet,True
9701df8d.wav,Chirp_and_tweet,True
956976f3.wav,Chirp_and_tweet,True
01b9fa1e.wav,Chirp_and_tweet,True
d3897427.wav,Chirp_and_tweet,True
4a6d4e60.wav,Chirp_and_tweet,True
5fe74955.wav,Chirp_and_tweet,True
ddb17c31.wav,Chirp_and_tweet,True
a0270836.wav,Clapping,True
a4a51c87.wav,Clapping,True
4a83c588.wav,Clapping,True
446b9777.wav,Clapping,True
df9826a3.wav,Clapping,True
9e6be03d.wav,Clapping,True
e8ecfef2.wav,Clapping,True
0bcacf15.wav,Clapping,True
0b54bddc.wav,Clapping,True
0ad20b08.wav,Clapping,True
aef83921.wav,Clapping,True
863c79b9.wav,Clapping,True
5c85693b.wav,Clapping,True
2d00e388.wav,Clapping,True
8c3c8c79.wav,Clapping,True
9f964aaf.wav,Clapping,True
191677ab.wav,Clapping,True
0254f68f.wav,Clapping,True
e90897e1.wav,Clapping,True
e6371244.wav,Clapping,True
d084b28e.wav,Clapping,True
b136511a.wav,Clapping,True
a63fb07e.wav,Clapping,True
8cca0785.wav,Clapping,True
98bbc3e1.wav,Clapping,True
a5a2e82e.wav,Clapping,True
9fac894f.wav,Clapping,True
c61cbc7d.wav,Clapping,True
59aeeb9a.wav,Clapping,True
27fef028.wav,Clapping,True
542ccfb6.wav,Clapping,True
5bdb107c.wav,Clapping,True
32ba0670.wav,Clapping,True
3faa8b88.wav,Clapping,True
6a65d40b.wav,Clapping,True
a63fb07e.wav,Clapping,True
7fabdc23.wav,Clapping,True
5e564053.wav,Clapping,True
86f9e709.wav,Clapping,True
873a25a6.wav,Clapping,True
b156b03b.wav,Clapping,True
ee2be2ad.wav,Clapping,True
32ba0670.wav,Clapping,True
ffeb2091.wav,Clapping,True
6b4ab1d0.wav,Clapping,True
90a60a23.wav,Clapping,True
3545a7f6.wav,Clapping,True
a64997cb.wav,Clapping,True
9cb350eb.wav,Clapping,True
5ff57292.wav,Clapping,True
5e1743e7.wav,Mechanical_fan,True
d605454c.wav,Mechanical_fan,True
9a6a8ee3.wav,Mechanical_fan,True
8a26bbaf.wav,Mechanical_fan,True
a7aa0ff2.wav,Mechanical_fan,True
371b8e8e.wav,Mechanical_fan,True
d884c5f0.wav,Mechanical_fan,True
ea7522d5.wav,Mechanical_fan,True
7269ab6a.wav,Mechanical_fan,True
f33a82f6.wav,Mechanical_fan,True
371b8e8e.wav,Mechanical_fan,True
e4d7f3d3.wav,Mechanical_fan,True
67b2a04b.wav,Mechanical_fan,True
724af9a3.wav,Mechanical_fan,True
7b28e91f.wav,Mechanical_fan,True
38eddeb3.wav,Mechanical_fan,True
5e8a1bf2.wav,Mechanical_fan,True
7269ab6a.wav,Mechanical_fan,True
957b0f2f.wav,Mechanical_fan,True
7ca06ca9.wav,Mechanical_fan,True
c8bdd9e2.wav,Mechanical_fan,True
b8441a7e.wav,Mechanical_fan,True
7fdeb1b3.wav,Mechanical_fan,True
70bc1926.wav,Mechanical_fan,True
69669830.wav,Mechanical_fan,True
0441f501.wav,Mechanical_fan,True
ea40e6fe.wav,Mechanical_fan,True
97f21e0b.wav,Mechanical_fan,True
97d04010.wav,Mechanical_fan,True
25daf78d.wav,Mechanical_fan,True
0cbc152d.wav,Mechanical_fan,True
4c3f2a35.wav,Mechanical_fan,True
12727268.wav,Mechanical_fan,True
a66e1f2c.wav,Mechanical_fan,True
5491fdeb.wav,Mechanical_fan,True
7b28e91f.wav,Mechanical_fan,True
69dcad8c.wav,Mechanical_fan,True
c231649d.wav,Mechanical_fan,True
b7984898.wav,Mechanical_fan,True
64df7db2.wav,Mechanical_fan,True
e95868b1.wav,Mechanical_fan,True
31220aa5.wav,Mechanical_fan,True
6750c599.wav,Mechanical_fan,True
1612160b.wav,Mechanical_fan,True
c954add9.wav,Mechanical_fan,True
ea03336d.wav,Mechanical_fan,True
0441f501.wav,Mechanical_fan,True
851141b6.wav,Mechanical_fan,True
d5b1dc5d.wav,Mechanical_fan,True
9a6a8ee3.wav,Mechanical_fan,True
c4952cd4.wav,Female_speech_and_woman_speaking,True
63ebb570.wav,Female_speech_and_woman_speaking,True
e43c805a.wav,Female_speech_and_woman_speaking,True
e4175a84.wav,Female_speech_and_woman_speaking,True
400a9956.wav,Female_speech_and_woman_speaking,True
8f55083b.wav,Female_speech_and_woman_speaking,True
1c458f9d.wav,Female_speech_and_woman_speaking,True
c0681fd8.wav,Female_speech_and_woman_speaking,True
e1c52501.wav,Female_speech_and_woman_speaking,True
a0e1fa77.wav,Female_speech_and_woman_speaking,True
2cc7e66d.wav,Female_speech_and_woman_speaking,True
b104c77c.wav,Female_speech_and_woman_speaking,True
d7e74649.wav,Female_speech_and_woman_speaking,True
56da7aad.wav,Female_speech_and_woman_speaking,True
6690aa1c.wav,Female_speech_and_woman_speaking,True
58469e9b.wav,Female_speech_and_woman_speaking,True
992716ef.wav,Female_speech_and_woman_speaking,True
e89207cf.wav,Female_speech_and_woman_speaking,True
7946f560.wav,Female_speech_and_woman_speaking,True
fb626388.wav,Female_speech_and_woman_speaking,True
dd1fc655.wav,Female_speech_and_woman_speaking,True
7057721c.wav,Female_speech_and_woman_speaking,True
411d9d4b.wav,Female_speech_and_woman_speaking,True
0348c2ff.wav,Female_speech_and_woman_speaking,True
3990da90.wav,Female_speech_and_woman_speaking,True
f6a59fcb.wav,Female_speech_and_woman_speaking,True
b6b80d18.wav,Female_speech_and_woman_speaking,True
7ed26be6.wav,Female_speech_and_woman_speaking,True
b4b4dfc7.wav,Female_speech_and_woman_speaking,True
5a03baf5.wav,Female_speech_and_woman_speaking,True
22b52ce6.wav,Female_speech_and_woman_speaking,True
583333e0.wav,Female_speech_and_woman_speaking,True
2b6c079c.wav,Female_speech_and_woman_speaking,True
b4b4dfc7.wav,Female_speech_and_woman_speaking,True
604af7fa.wav,Female_speech_and_woman_speaking,True
5b4a1e3d.wav,Female_speech_and_woman_speaking,True
d94c5ad3.wav,Female_speech_and_woman_speaking,True
9b4cb502.wav,Female_speech_and_woman_speaking,True
24decfbb.wav,Female_speech_and_woman_speaking,True
562827dc.wav,Female_speech_and_woman_speaking,True
56f16a92.wav,Female_speech_and_woman_speaking,True
3db4398d.wav,Female_speech_and_woman_speaking,True
dd2685af.wav,Female_speech_and_woman_speaking,True
57d05de6.wav,Female_speech_and_woman_speaking,True
c4952cd4.wav,Female_speech_and_woman_speaking,True
a40f3de4.wav,Female_speech_and_woman_speaking,True
a0e1fa77.wav,Female_speech_and_woman_speaking,True
0f22b35f.wav,Female_speech_and_woman_speaking,True
fc33a4ad.wav,Female_speech_and_woman_speaking,True
e43c805a.wav,Female_speech_and_woman_speaking,True
3ab03a16.wav,Toilet_flush,True
b402b482.wav,Toilet_flush,True
3c6a6f3c.wav,Toilet_flush,True
98b5f4f3.wav,Toilet_flush,True
0e2dfb5a.wav,Toilet_flush,True
46b369de.wav,Toilet_flush,True
cd26a607.wav,Toilet_flush,True
073387f1.wav,Toilet_flush,True
56e0dd5d.wav,Toilet_flush,True
384424d3.wav,Toilet_flush,True
cd26a607.wav,Toilet_flush,True
c435aaad.wav,Toilet_flush,True
8eec07b7.wav,Toilet_flush,True
30659076.wav,Toilet_flush,True
4276a870.wav,Toilet_flush,True
916996df.wav,Toilet_flush,True
87641476.wav,Toilet_flush,True
0ac302d2.wav,Toilet_flush,True
5fc9649d.wav,Toilet_flush,True
83368459.wav,Toilet_flush,True
179977c9.wav,Toilet_flush,True
13d59388.wav,Toilet_flush,True
140cdcbc.wav,Toilet_flush,True
2640ff43.wav,Toilet_flush,True
117165b0.wav,Toilet_flush,True
8eec07b7.wav,Toilet_flush,True
2e4496db.wav,Toilet_flush,True
e351295c.wav,Toilet_flush,True
1c2a921e.wav,Toilet_flush,True
305f64eb.wav,Toilet_flush,True
a99cbc4d.wav,Toilet_flush,True
c7dde255.wav,Toilet_flush,True
1d6a6cde.wav,Toilet_flush,True
cd26a607.wav,Toilet_flush,True
5fffb316.wav,Toilet_flush,True
0f3a4d64.wav,Toilet_flush,True
593b92d2.wav,Toilet_flush,True
80796595.wav,Toilet_flush,True
00cc36e9.wav,Toilet_flush,True
5fdbf4c3.wav,Toilet_flush,True
ba31952b.wav,Toilet_flush,True
e8505427.wav,Toilet_flush,True
cd26a607.wav,Toilet_flush,True
83368459.wav,Toilet_flush,True
83368459.wav,Toilet_flush,True
5fffb316.wav,Toilet_flush,True
179977c9.wav,Toilet_flush,True
83368459.wav,Toilet_flush,True
d1d5c5d4.wav,Toilet_flush,True
118208ad.wav,Toilet_flush,True
b2e0f765.wav,Church_bell,True
8149ddaf.wav,Church_bell,True
6f026858.wav,Church_bell,True
2947eba3.wav,Church_bell,True
15c9df96.wav,Church_bell,True
d6662021.wav,Church_bell,True
e5af2d51.wav,Church_bell,True
4bab56c7.wav,Church_bell,True
e963e1e7.wav,Church_bell,True
455ad81a.wav,Church_bell,True
b219eacc.wav,Church_bell,True
c7d7c651.wav,Church_bell,True
89f6586c.wav,Church_bell,True
1b7fbf2f.wav,Church_bell,True
ac9c794d.wav,Church_bell,True
d1873e08.wav,Church_bell,True
ef1e7341.wav,Church_bell,True
3b85cdcd.wav,Church_bell,True
60d8ccdd.wav,Church_bell,True
ac69dbf1.wav,Church_bell,True
6a9bb908.wav,Church_bell,True
6f026858.wav,Church_bell,True
7a336d86.wav,Church_bell,True
9b1d754c.wav,Church_bell,True
6c6905e8.wav,Church_bell,True
871e20cc.wav,Church_bell,True
5f4ba1d7.wav,Church_bell,True
9a6135cc.wav,Church_bell,True
b875fee9.wav,Church_bell,True
8abc4b98.wav,Church_bell,True
f645e498.wav,Church_bell,True
ce79e94f.wav,Church_bell,True
e762fa28.wav,Church_bell,True
1b7fbf2f.wav,Church_bell,True
4d6538bf.wav,Church_bell,True
56e03d96.wav,Church_bell,True
5d085456.wav,Church_bell,True
5e403efe.wav,Church_bell,True
3cebdc75.wav,Church_bell,True
57084f43.wav,Church_bell,True
160670b1.wav,Church_bell,True
3aea4e59.wav,Church_bell,True
587f076e.wav,Church_bell,True
ae5b201c.wav,Church_bell,True
89ffa8a2.wav,Church_bell,True
3d1722dd.wav,Church_bell,True
51c93b6d.wav,Church_bell,True
b219eacc.wav,Church_bell,True
89f6586c.wav,Church_bell,True
5375f099.wav,Church_bell,True
1cce7433.wav,Computer_keyboard,True
99300a9e.wav,Computer_keyboard,True
48a858c1.wav,Computer_keyboard,True
119f1e91.wav,Computer_keyboard,True
858d2b74.wav,Computer_keyboard,True
37b3a81c.wav,Computer_keyboard,True
f19dca43.wav,Computer_keyboard,True
f9972fda.wav,Computer_keyboard,True
2371511d.wav,Computer_keyboard,True
454e48bf.wav,Computer_keyboard,True
3e93cf53.wav,Computer_keyboard,True
9d2a1cca.wav,Computer_keyboard,True
4aaf007c.wav,Computer_keyboard,True
416d798e.wav,Computer_keyboard,True
f19dca43.wav,Computer_keyboard,True
30fde1b6.wav,Computer_keyboard,True
f9972fda.wav,Computer_keyboard,True
9ec8d5ef.wav,Computer_keyboard,True
d9ef19ea.wav,Computer_keyboard,True
437f8ecf.wav,Computer_keyboard,True
f269ddd7.wav,Computer_keyboard,True
f9972fda.wav,Computer_keyboard,True
61658bb9.wav,Computer_keyboard,True
92f44ad0.wav,Computer_keyboard,True
d1d52eab.wav,Computer_keyboard,True
1066fd89.wav,Computer_keyboard,True
2371511d.wav,Computer_keyboard,True
5a49a86d.wav,Computer_keyboard,True
bbdf422a.wav,Computer_keyboard,True
62f0675f.wav,Computer_keyboard,True
33a85344.wav,Computer_keyboard,True
5f1a4ee5.wav,Computer_keyboard,True
aac7a5ff.wav,Computer_keyboard,True
b6acd265.wav,Computer_keyboard,True
f19dca43.wav,Computer_keyboard,True
d1d52eab.wav,Computer_keyboard,True
5f86dd29.wav,Computer_keyboard,True
416d798e.wav,Computer_keyboard,True
27b453ef.wav,Computer_keyboard,True
fb99f2d9.wav,Computer_keyboard,True
2fd6743a.wav,Computer_keyboard,True
4a4c5068.wav,Computer_keyboard,True
bff66443.wav,Computer_keyboard,True
5abbac33.wav,Computer_keyboard,True
6bc086d7.wav,Computer_keyboard,True
74354b92.wav,Computer_keyboard,True
2371511d.wav,Computer_keyboard,True
78c3fdb3.wav,Computer_keyboard,True
416d798e.wav,Computer_keyboard,True
9d6732e4.wav,Computer_keyboard,True
0be7809b.wav,Whispering,True
fec6425f.wav,Whispering,True
f9671571.wav,Whispering,True
2cc10606.wav,Whispering,True
70660159.wav,Whispering,True
ffed2336.wav,Whispering,True
e5fc78fb.wav,Whispering,True
de6019de.wav,Whispering,True
dea899ce.wav,Whispering,True
bbfed0e0.wav,Whispering,True
7ac26547.wav,Whispering,True
f36595c8.wav,Whispering,True
6658b3f0.wav,Whispering,True
19081ceb.wav,Whispering,True
a2586430.wav,Whispering,True
e6072573.wav,Whispering,True
2fc1a2d1.wav,Whispering,True
809bf5f4.wav,Whispering,True
b707d7e7.wav,Whispering,True
4a67581d.wav,Whispering,True
b707d7e7.wav,Whispering,True
f836ea6d.wav,Whispering,True
646f0732.wav,Whispering,True
ee516930.wav,Whispering,True
e33955af.wav,Whispering,True
d33e81e9.wav,Whispering,True
f45761fe.wav,Whispering,True
aff076a1.wav,Whispering,True
cc2ad7ec.wav,Whispering,True
08a0fc80.wav,Whispering,True
5e7b62c3.wav,Whispering,True
de6019de.wav,Whispering,True
3e25174e.wav,Whispering,True
76ea05eb.wav,Whispering,True
c10f520f.wav,Whispering,True
ba805dc7.wav,Whispering,True
c2de19c3.wav,Whispering,True
ffed2336.wav,Whispering,True
3d95672a.wav,Whispering,True
1b1e2398.wav,Whispering,True
012ec31b.wav,Whispering,True
e5fc78fb.wav,Whispering,True
65e72378.wav,Whispering,True
29cb8dd7.wav,Whispering,True
6bdf16a2.wav,Whispering,True
6746a5bc.wav,Whispering,True
b2e38a30.wav,Whispering,True
9675bfa3.wav,Whispering,True
3d95672a.wav,Whispering,True
70660159.wav,Whispering,True
e04463cc.wav,Keys_jangling,True
2c8f36e4.wav,Keys_jangling,True
f4435748.wav,Keys_jangling,True
8d48e11c.wav,Keys_jangling,True
540c81a8.wav,Keys_jangling,True
57573047.wav,Keys_jangling,True
7ffccbb1.wav,Keys_jangling,True
41c58ef9.wav,Keys_jangling,True
877074de.wav,Keys_jangling,True
cce81e4c.wav,Keys_jangling,True
9a7c850f.wav,Keys_jangling,True
b003392f.wav,Keys_jangling,True
67ff53f3.wav,Keys_jangling,True
d25173b3.wav,Keys_jangling,True
71c16fff.wav,Keys_jangling,True
0eac5199.wav,Keys_jangling,True
785fcece.wav,Keys_jangling,True
bbe41464.wav,Keys_jangling,True
95a72932.wav,Keys_jangling,True
57573047.wav,Keys_jangling,True
e04463cc.wav,Keys_jangling,True
c9aef6eb.wav,Keys_jangling,True
3f1ab655.wav,Keys_jangling,True
315e8d7c.wav,Keys_jangling,True
23e55e51.wav,Keys_jangling,True
57444281.wav,Keys_jangling,True
bdc2de51.wav,Keys_jangling,True
db183499.wav,Keys_jangling,True
75cbed15.wav,Keys_jangling,True
c1af64fe.wav,Keys_jangling,True
eb690e1e.wav,Keys_jangling,True
167e94a4.wav,Keys_jangling,True
c7235da6.wav,Keys_jangling,True
e05f66d1.wav,Keys_jangling,True
6b2f3eb8.wav,Keys_jangling,True
e1afa429.wav,Keys_jangling,True
0fa3b7d6.wav,Keys_jangling,True
16a13265.wav,Keys_jangling,True
181b467b.wav,Keys_jangling,True
16a13265.wav,Keys_jangling,True
d5f06633.wav,Keys_jangling,True
1d864174.wav,Keys_jangling,True
8d02f17f.wav,Keys_jangling,True
5588a2c1.wav,Keys_jangling,True
6ee8677f.wav,Keys_jangling,True
c9aef6eb.wav,Keys_jangling,True
335817c8.wav,Keys_jangling,True
58f90ce7.wav,Keys_jangling,True
362995a9.wav,Keys_jangling,True
82390f9e.wav,Keys_jangling,True
7e1d518d.wav,Meow,True
2b48639a.wav,Meow,True
1986a6a9.wav,Meow,True
296d12cf.wav,Meow,True
595056df.wav,Meow,True
f85cc39a.wav,Meow,True
6e95a557.wav,Meow,True
1f2c9f67.wav,Meow,True
07cd7608.wav,Meow,True
7b000569.wav,Meow,True
86735165.wav,Meow,True
81c29ecb.wav,Meow,True
958fbcff.wav,Meow,True
616e3358.wav,Meow,True
7de8e146.wav,Meow,True
631b3fb0.wav,Meow,True
a3efafff.wav,Meow,True
1031ca9c.wav,Meow,True
20f9aefa.wav,Meow,True
cc6f9c87.wav,Meow,True
11ddbed5.wav,Meow,True
5878fb60.wav,Meow,True
5fc6d851.wav,Meow,True
6885282c.wav,Meow,True
d05d877d.wav,Meow,True
53613914.wav,Meow,True
99e2d1d5.wav,Meow,True
a0f04fda.wav,Meow,True
00f372ab.wav,Meow,True
631b3fb0.wav,Meow,True
d076345a.wav,Meow,True
53613914.wav,Meow,True
74f41ca6.wav,Meow,True
c78afa5d.wav,Meow,True
07541ea9.wav,Meow,True
6e975eb4.wav,Meow,True
ef03d210.wav,Meow,True
00e10f1f.wav,Meow,True
966ffe94.wav,Meow,True
04cffb4e.wav,Meow,True
94a0e22f.wav,Meow,True
9916887e.wav,Meow,True
7de8e146.wav,Meow,True
7e1d518d.wav,Meow,True
7de8e146.wav,Meow,True
c89ca58c.wav,Meow,True
fc3e9e26.wav,Meow,True
a9c7182a.wav,Meow,True
cc6f9c87.wav,Meow,True
7967fe5b.wav,Meow,True
e82a5c85.wav,Bark,True
7e4d8d41.wav,Bark,True
6200924f.wav,Bark,True
b867f4cb.wav,Bark,True
eadc492c.wav,Bark,True
7aa22b57.wav,Bark,True
e7e057a2.wav,Bark,True
82cf0c37.wav,Bark,True
888eeb98.wav,Bark,True
0b1b172f.wav,Bark,True
c02b1e32.wav,Bark,True
b712fb1c.wav,Bark,True
a36c6b29.wav,Bark,True
7713c3a2.wav,Bark,True
2a0e90dc.wav,Bark,True
60cdad77.wav,Bark,True
4be17e01.wav,Bark,True
c5aceb2e.wav,Bark,True
ae17a000.wav,Bark,True
20ead574.wav,Bark,True
bbcd7659.wav,Bark,True
5ffe422f.wav,Bark,True
5b8792a2.wav,Bark,True
49f5d00f.wav,Bark,True
7aa22b57.wav,Bark,True
7aa22b57.wav,Bark,True
d4a2482a.wav,Bark,True
279bcdaa.wav,Bark,True
9e2a92d2.wav,Bark,True
997504c4.wav,Bark,True
0f130135.wav,Bark,True
94d91d43.wav,Bark,True
4645d24c.wav,Bark,True
8591d4a5.wav,Bark,True
d9bb34cf.wav,Bark,True
3164260e.wav,Bark,True
db3a93f0.wav,Bark,True
02ecef8b.wav,Bark,True
3f72bcf4.wav,Bark,True
5a582ee4.wav,Bark,True
abe1a9ce.wav,Bark,True
fbf5cabc.wav,Bark,True
dd4e7c48.wav,Bark,True
61ccda6d.wav,Bark,True
744a3ad4.wav,Bark,True
b712fb1c.wav,Bark,True
a6e2fdd0.wav,Bark,True
fcb923f0.wav,Bark,True
90688286.wav,Bark,True
02ecef8b.wav,Bark,True
55864f98.wav,Screaming,True
aff902e7.wav,Screaming,True
ab8f5eec.wav,Screaming,True
b96538bc.wav,Screaming,True
cb868290.wav,Screaming,True
1c32b65b.wav,Screaming,True
93001b57.wav,Screaming,True
09846b7d.wav,Screaming,True
09846b7d.wav,Screaming,True
04b51a2d.wav,Screaming,True
55864f98.wav,Screaming,True
0a88247b.wav,Screaming,True
0cbbf2d9.wav,Screaming,True
18d7da64.wav,Screaming,True
7b0f0a10.wav,Screaming,True
bcb6106e.wav,Screaming,True
c390fdb7.wav,Screaming,True
2fc005a3.wav,Screaming,True
b6f16f53.wav,Screaming,True
d5cc6abb.wav,Screaming,True
b6f16f53.wav,Screaming,True
92e836be.wav,Screaming,True
180a0db9.wav,Screaming,True
f919b457.wav,Screaming,True
879cf7a3.wav,Screaming,True
c96627b5.wav,Screaming,True
3cd1a1c9.wav,Screaming,True
8c1c3b2f.wav,Screaming,True
42fc7428.wav,Screaming,True
91d22a42.wav,Screaming,True
85d5116b.wav,Screaming,True
4eb02fe0.wav,Screaming,True
9e1e0768.wav,Screaming,True
85cd9f8f.wav,Screaming,True
b8eb38ea.wav,Screaming,True
b06c70ac.wav,Screaming,True
5c96de41.wav,Screaming,True
6f96c7b3.wav,Screaming,True
efd9edf0.wav,Screaming,True
90f8a16b.wav,Screaming,True
0ec359db.wav,Screaming,True
aafa779e.wav,Screaming,True
5e5425c5.wav,Screaming,True
ccf4e57a.wav,Screaming,True
bcb6106e.wav,Screaming,True
a5bb64d1.wav,Screaming,True
04b51a2d.wav,Screaming,True
b6f16f53.wav,Screaming,True
a7f262f4.wav,Screaming,True
68c1c5df.wav,Screaming,True
af43b710.wav,Cupboard_open_or_close,True
511b47cb.wav,Cupboard_open_or_close,True
458dba19.wav,Cupboard_open_or_close,True
af43b710.wav,Cupboard_open_or_close,True
d7b30e68.wav,Cupboard_open_or_close,True
44ff89f4.wav,Cupboard_open_or_close,True
9d65085e.wav,Cupboard_open_or_close,True
990ec92b.wav,Cupboard_open_or_close,True
e97bcbf0.wav,Cupboard_open_or_close,True
a7869166.wav,Cupboard_open_or_close,True
521f299d.wav,Cupboard_open_or_close,True
f5307685.wav,Cupboard_open_or_close,True
6d990eb4.wav,Cupboard_open_or_close,True
3988374b.wav,Cupboard_open_or_close,True
f5307685.wav,Cupboard_open_or_close,True
4e42fb89.wav,Cupboard_open_or_close,True
e4bdab8c.wav,Cupboard_open_or_close,True
a1bd9d4e.wav,Cupboard_open_or_close,True
b774b328.wav,Cupboard_open_or_close,True
458dba19.wav,Cupboard_open_or_close,True
dcbb91c0.wav,Cupboard_open_or_close,True
b8a38188.wav,Cupboard_open_or_close,True
77b14052.wav,Cupboard_open_or_close,True
c73a0325.wav,Cupboard_open_or_close,True
6d7345d8.wav,Cupboard_open_or_close,True
514ed5cb.wav,Cupboard_open_or_close,True
7fdebb7f.wav,Cupboard_open_or_close,True
91cb53fa.wav,Cupboard_open_or_close,True
b3c46bda.wav,Cupboard_open_or_close,True
0bfe9b2f.wav,Cupboard_open_or_close,True
431c199f.wav,Cupboard_open_or_close,True
48fa34dd.wav,Cupboard_open_or_close,True
731bb541.wav,Cupboard_open_or_close,True
13fd6dcf.wav,Cupboard_open_or_close,True
f90643ef.wav,Cupboard_open_or_close,True
abedfe71.wav,Cupboard_open_or_close,True
7d7e785e.wav,Cupboard_open_or_close,True
91cb53fa.wav,Cupboard_open_or_close,True
d0deb4fb.wav,Cupboard_open_or_close,True
be08d04f.wav,Cupboard_open_or_close,True
2ddaa7a6.wav,Cupboard_open_or_close,True
e4bdab8c.wav,Cupboard_open_or_close,True
83075847.wav,Cupboard_open_or_close,True
431c199f.wav,Cupboard_open_or_close,True
ff843081.wav,Cupboard_open_or_close,True
02ca4c5e.wav,Cupboard_open_or_close,True
83075847.wav,Cupboard_open_or_close,True
914fc0e2.wav,Cupboard_open_or_close,True
77b14052.wav,Cupboard_open_or_close,True
d7b30e68.wav,Cupboard_open_or_close,True
f41c4a16.wav,Bus,True
7120eefe.wav,Bus,True
1ed18308.wav,Bus,True
6c403743.wav,Bus,True
360bc13f.wav,Bus,True
4ee9015a.wav,Bus,True
0afbcbe6.wav,Bus,True
568b8be2.wav,Bus,True
87757641.wav,Bus,True
e7ede983.wav,Bus,True
599c4581.wav,Bus,True
b7cbdbaa.wav,Bus,True
10539d31.wav,Bus,True
0685d875.wav,Bus,True
4bb2a2af.wav,Bus,True
e6521791.wav,Bus,True
86b7fc00.wav,Bus,True
bc4dd10e.wav,Bus,True
360bc13f.wav,Bus,True
997a93a2.wav,Bus,True
9416bf6c.wav,Bus,True
17904438.wav,Bus,True
1724a999.wav,Bus,True
7e9c71c3.wav,Bus,True
b1d2590c.wav,Bus,True
e6521791.wav,Bus,True
6aa5b631.wav,Bus,True
599c4581.wav,Bus,True
7c075212.wav,Bus,True
037c9925.wav,Bus,True
f3c09492.wav,Bus,True
478cdf46.wav,Bus,True
39f1170e.wav,Bus,True
86b7fc00.wav,Bus,True
6c403743.wav,Bus,True
4632bfb5.wav,Bus,True
9bdb0d66.wav,Bus,True
0cde7802.wav,Bus,True
de4db6a7.wav,Bus,True
0685d875.wav,Bus,True
a615eb32.wav,Bus,True
d4ad5612.wav,Bus,True
40a928b7.wav,Bus,True
ade6bed5.wav,Bus,True
89e076af.wav,Bus,True
a030e437.wav,Bus,True
b63e43e5.wav,Bus,True
f7d604ca.wav,Bus,True
f31cf98a.wav,Bus,True
9416bf6c.wav,Bus,True
4c049fc7.wav,Marimba_and_xylophone,True
d89066dd.wav,Marimba_and_xylophone,True
b5f79eba.wav,Marimba_and_xylophone,True
cb5edbd7.wav,Marimba_and_xylophone,True
8b4ffeae.wav,Marimba_and_xylophone,True
6c40adba.wav,Marimba_and_xylophone,True
2425833f.wav,Marimba_and_xylophone,True
49ad74c5.wav,Marimba_and_xylophone,True
02fd1345.wav,Marimba_and_xylophone,True
8f5036c5.wav,Marimba_and_xylophone,True
cdd72e6f.wav,Marimba_and_xylophone,True
6d0c5705.wav,Marimba_and_xylophone,True
6d0c5705.wav,Marimba_and_xylophone,True
f8a2d37a.wav,Marimba_and_xylophone,True
4d514409.wav,Marimba_and_xylophone,True
6c40adba.wav,Marimba_and_xylophone,True
d89066dd.wav,Marimba_and_xylophone,True
c3d83c26.wav,Marimba_and_xylophone,True
4c049fc7.wav,Marimba_and_xylophone,True
cb12b2a0.wav,Marimba_and_xylophone,True
60764891.wav,Marimba_and_xylophone,True
4d132778.wav,Marimba_and_xylophone,True
3810eb51.wav,Marimba_and_xylophone,True
5a4d7e9f.wav,Marimba_and_xylophone,True
711fa622.wav,Marimba_and_xylophone,True
f3b87c8f.wav,Marimba_and_xylophone,True
2425833f.wav,Marimba_and_xylophone,True
d6ea9191.wav,Marimba_and_xylophone,True
a9931a89.wav,Marimba_and_xylophone,True
7c3eacb1.wav,Marimba_and_xylophone,True
daea433c.wav,Marimba_and_xylophone,True
95ed3f63.wav,Marimba_and_xylophone,True
cf328a6c.wav,Marimba_and_xylophone,True
5905b351.wav,Marimba_and_xylophone,True
1aa62b28.wav,Marimba_and_xylophone,True
2fa7a97b.wav,Marimba_and_xylophone,True
b25b856f.wav,Marimba_and_xylophone,True
32f9f8e7.wav,Marimba_and_xylophone,True
